nombre,Latitud,Longitud,coordenadas
COYUQUILLA NORTE,17.37833333,-101.0569444,"17.37833333,-101.0569444"
EL CEDRAL (LA UNION DE ISIDORO MONTES DE OCA),17.96439694,-101.6566231,"17.96439694,-101.6566231"
TRONCONES,17.78,-101.7222222,"17.78,-101.7222222"
FELICIANO,18.01722222,-101.9725,"18.01722222,-101.9725"
BARRANCA DE MARMOLEJO,18.04941167,-102.1577869,"18.04941167,-102.1577869"
XILOTLANCINGO,17.21666667,-98.94083333,"17.21666667,-98.94083333"
DOS RIOS,17.06060222,-98.3923775,"17.06060222,-98.3923775"
BUENA VISTA (ACATLAN),20.32583333,-98.45666667,"20.32583333,-98.45666667"
ENCINILLOS,20.19777778,-98.43388889,"20.19777778,-98.43388889"
HUEYOTLIPA,20.28166667,-98.42805556,"20.28166667,-98.42805556"
GALEANA DE ABAJO,18.26472222,-101.6194444,"18.26472222,-101.6194444"
JAZMIN CUAUHTEMOC,18.5375,-101.7180556,"18.5375,-101.7180556"
EL PLATANILLO,18.18944444,-101.7838889,"18.18944444,-101.7838889"
BARRIO VIEJO,17.70222222,-101.6194444,"17.70222222,-101.6194444"
PANTLA,17.73861111,-101.6363889,"17.73861111,-101.6363889"
FERMIN MACIEL,17.53944444,-101.2680556,"17.53944444,-101.2680556"
LOMA LARGA,20.27027778,-98.47944444,"20.27027778,-98.47944444"
LA BOVEDA,20.12333333,-98.12805556,"20.12333333,-98.12805556"
SAN FRANCISCO ATOTONILCO,20.19472222,-98.15166667,"20.19472222,-98.15166667"
SANTA ANA TZACUALA,20.19666667,-98.20305556,"20.19666667,-98.20305556"
TEPEPA (SANTIAGO TEPEPA),20.12583333,-98.17777778,"20.12583333,-98.17777778"
LAS MECAS,20.37666667,-98.90222222,"20.37666667,-98.90222222"
EJIDO MILPA VIEJA,20.32151944,-98.34640889,"20.32151944,-98.34640889"
LOS CUBES,20.34222222,-98.405,"20.34222222,-98.405"
SAN PEDRITO (AGUA BLANCA DE ITURBIDE),20.3819275,-98.33351806,"20.3819275,-98.33351806"
SANTIAGO TEZONTLALE,20.16138889,-99.09833333,"20.16138889,-99.09833333"
SAN ANTONIO TEZOQUIPAN,20.47388889,-99.46916667,"20.47388889,-99.46916667"
XOTHE,20.35138889,-99.43055556,"20.35138889,-99.43055556"
RANCHO NUEVO (ALMOLOYA),19.74694444,-98.27972222,"19.74694444,-98.27972222"
ALCANTARILLAS,19.79638889,-98.38305556,"19.79638889,-98.38305556"
TECOLOTITLA,21.00444444,-98.36277778,"21.00444444,-98.36277778"
EL PEDREGAL DE SAN JUAN,20.39583333,-98.62777778,"20.39583333,-98.62777778"
MONTECILLOS,20.28611111,-98.60944444,"20.28611111,-98.60944444"
SAUZ SABINO,20.35416667,-98.77277778,"20.35416667,-98.77277778"
CONEJOS,19.975,-99.24166667,"19.975,-99.24166667"
AHUACATLAN (CALNALI),20.89055556,-98.64416667,"20.89055556,-98.64416667"
ATEMPA,20.88333333,-98.49,"20.88333333,-98.49"
SAN ANDRES (SAN ANDRES CHICHAYOTLA),20.92666667,-98.56333333,"20.92666667,-98.56333333"
TULA,20.87694444,-98.54111111,"20.87694444,-98.54111111"
EMILIO HERNANDEZ LA FLORIDA,20.51333333,-98.99944444,"20.51333333,-98.99944444"
SAN LORENZO SAYULA,19.98888889,-98.2975,"19.98888889,-98.2975"
SANTA ELENA PALISECA,19.99555556,-98.24416667,"19.99555556,-98.24416667"
SANTA MARIA AMEALCO,20.23722222,-99.54916667,"20.23722222,-99.54916667"
EL COYOL,21.06527778,-98.99611111,"21.06527778,-98.99611111"
NEBLINAS,21.11583333,-98.92305556,"21.11583333,-98.92305556"
PALO SEMITA,21.10564861,-99.00167778,"21.10564861,-99.00167778"
TENANGO (CHAPULHUACAN),21.16472194,-98.87249972,"21.16472194,-98.87249972"
GUADALUPE VICTORIA (CUAUTEPEC DE HINOJOSA),20.0325,-98.265,"20.0325,-98.265"
TETLALPAN,21.17972222,-98.8575,"21.17972222,-98.8575"
TUNITITLAN,20.25083333,-99.24555556,"20.25083333,-99.24555556"
HUALULA (SAN JUAN HUALULA),20.70777778,-98.83527778,"20.70777778,-98.83527778"
SAN PEDRO GILO (GILO),20.74777778,-98.90388889,"20.74777778,-98.90388889"
XOCHIHUACAN,19.98916667,-98.70916667,"19.98916667,-98.70916667"
XOLOSTITLA DE MORELOS (XOLOSTITLA),20.06638889,-98.63861111,"20.06638889,-98.63861111"
TEPATEPEC,20.24555556,-99.08777778,"20.24555556,-99.08777778"
RIO SECO PUENTE DE DORIA,20.20805556,-98.49777778,"20.20805556,-98.49777778"
PEPEYOCA DE CABRERA,20.97777778,-98.22277778,"20.97777778,-98.22277778"
SANTO DOMINGO (HUAUTLA),21.09361111,-98.24361111,"21.09361111,-98.24361111"
TERRERO,21.02694444,-98.22333333,"21.02694444,-98.22333333"
CHIATIPAN,21.02166667,-98.52666667,"21.02166667,-98.52666667"
SAN JUAN,20.98888889,-98.50444444,"20.98888889,-98.50444444"
ACUAUTLA,20.489896,-98.033971,"20.489896,-98.033971"
JUNTAS CHICAS,20.57416667,-98.03083333,"20.57416667,-98.03083333"
SAN ANTONIO EL GRANDE (HUEHUETLA),20.45666667,-98.035,"20.45666667,-98.035"
SAN CLEMENTE,20.40472222,-98.1475,"20.40472222,-98.1475"
SAN ESTEBAN,20.54444444,-98.06027778,"20.54444444,-98.06027778"
SAN GREGORIO (HUEHUETLA),20.49689806,-98.01791556,"20.49689806,-98.01791556"
SAN LORENZO ACHIOTEPEC,20.59777778,-98.06888889,"20.59777778,-98.06888889"
SANTA URSULA,20.42083333,-98.105,"20.42083333,-98.105"
CHALAHUIYAPA,21.15027778,-98.36416667,"21.15027778,-98.36416667"
TLACOTLAPILCO,20.37666667,-99.22027778,"20.37666667,-99.22027778"
COACUILCO,21.10305556,-98.58583333,"21.10305556,-98.58583333"
HUMOTITLA COYUCO,21.15527778,-98.31472222,"21.15527778,-98.31472222"
IXCATLAN,21.08166667,-98.53444444,"21.08166667,-98.53444444"
MACUXTEPETLA,21.12305556,-98.47972222,"21.12305556,-98.47972222"
OXTOMAL,21.126111,-98.460556,"21.126111,-98.460556"
SANTA CRUZ (HUEJUTLA DE REYES),21.1975,-98.49444444,"21.1975,-98.49444444"
TEPEXITITLA,21.13138889,-98.45,"21.13138889,-98.45"
XIQUILA,21.07722222,-98.44305556,"21.07722222,-98.44305556"
BONDOJITO,20.44527778,-99.69694444,"20.44527778,-99.69694444"
LOS DURAZNOS,21.07194444,-99.13444444,"21.07194444,-99.13444444"
SAN NICOLAS (JACALA DE LEDEZMA),20.94638889,-99.16416667,"20.94638889,-99.16416667"
AMAXAC I,21.13627417,-98.50661389,"21.13627417,-98.50661389"
EL CHOTE (JALTOCAN),21.15305556,-98.50777778,"21.15305556,-98.50777778"
JUAREZ (JUAREZ HIDALGO),20.78222222,-98.82972222,"20.78222222,-98.82972222"
SAN LORENZO ITZTACOYOTLA,20.82194444,-98.81583333,"20.82194444,-98.81583333"
ACATEPEC (LOLOTLA),20.90805556,-98.71555556,"20.90805556,-98.71555556"
ZAHUASTIPAN,20.60944444,-98.56416667,"20.60944444,-98.56416667"
FONTEZUELAS,20.48861111,-98.87305556,"20.48861111,-98.87305556"
HUISTICOLA,20.53861111,-98.86166667,"20.53861111,-98.86166667"
SAN PABLO TETLAPAYAC,20.64,-98.92083333,"20.64,-98.92083333"
ZOQUIZOQUIPAN,20.64611111,-98.71777778,"20.64611111,-98.71777778"
HUITZNOPALA,20.92277778,-98.75194444,"20.92277778,-98.75194444"
IXTLAHUACO,20.88333333,-98.70305556,"20.88333333,-98.70305556"
XUCHIPANTLA,21.18472222,-98.72083333,"21.18472222,-98.72083333"
XUCHITLAN (LOLOTLA),21.06388889,-98.74388889,"21.06388889,-98.74388889"
ESTACION DE APULCO,20.28611111,-98.3475,"20.28611111,-98.3475"
AGUA BENDITA,20.42944444,-98.62694444,"20.42944444,-98.62694444"
CARPINTEROS,20.58694444,-98.53888889,"20.58694444,-98.53888889"
LOS ALAMOS,20.44046,-98.57426389,"20.44046,-98.57426389"
CERRO PRIETO (LA MISION),21.08987056,-99.07396361,"21.08987056,-99.07396361"
IXMOLINTLA,20.75972222,-98.73138889,"20.75972222,-98.73138889"
VELASCO,20.18083333,-98.64333333,"20.18083333,-98.64333333"
EL BRASILAR,21.32805556,-98.62555556,"21.32805556,-98.62555556"
IXCATLAN (SAN PEDRO),20.9280575,-98.81536778,"20.9280575,-98.81536778"
HUITZITZILINGO,21.17333333,-98.65638889,"21.17333333,-98.65638889"
LAS VIBORAS (SAN FELIPE ORIZATLAN),21.34861111,-98.545,"21.34861111,-98.545"
MONTE GRANDE (SAN FELIPE ORIZATLAN),21.33055556,-98.64527778,"21.33055556,-98.64527778"
PETLACATL COMUNAL,21.23305556,-98.60027778,"21.23305556,-98.60027778"
PIEDRA HINCADA,21.27277778,-98.55694444,"21.27277778,-98.55694444"
PACULA,21.05055556,-99.29638889,"21.05055556,-99.29638889"
SAN ANTONIO EL DESMONTE,20.12166667,-98.73583333,"20.12166667,-98.73583333"
CASAS VIEJAS (PISAFLORES),21.26555556,-98.99555556,"21.26555556,-98.99555556"
PUEBLO NUEVO (SAN BARTOLO TUTOTEPEC),20.42358806,-98.23801361,"20.42358806,-98.23801361"
SAN JUAN DE LAS FLORES,20.48027778,-98.2425,"20.48027778,-98.2425"
SAN MIGUEL (SAN BARTOLO TUTOTEPEC),20.44110111,-98.20276167,"20.44110111,-98.20276167"
SAN SEBASTIAN,20.57027778,-98.11694444,"20.57027778,-98.11694444"
TUTOTEPEC,20.42658306,-98.27381722,"20.42658306,-98.27381722"
NUEVO MONTE LIBANO,16.89916667,-91.62777778,"16.89916667,-91.62777778"
SAN JACINTO,16.81028,-91.68944,"16.81028,-91.68944"
EL LIMON,17.12111111,-91.7075,"17.12111111,-91.7075"
XUCHITLAN (SAN BARTOLO TUTOTEPEC),20.4525,-98.24833333,"20.4525,-98.24833333"
DEMACU,20.30527778,-99.02916667,"20.30527778,-99.02916667"
SAN SALVADOR,20.28388889,-99.01361111,"20.28388889,-99.01361111"
GANDHO,20.54638889,-99.68666667,"20.54638889,-99.68666667"
PAÑHE,20.52166667,-99.69666667,"20.52166667,-99.69666667"
EL DEQUEÑA,20.35305556,-98.23027778,"20.35305556,-98.23027778"
SAN JOSE DEL VALLE,20.38416667,-98.13805556,"20.38416667,-98.13805556"
SAN NICOLAS (TENANGO DE DORIA),20.32194444,-98.18861111,"20.32194444,-98.18861111"
SANTA MONICA (TENANGO DE DORIA),20.30888889,-98.21888889,"20.30888889,-98.21888889"
SAN BARTOLOME TEPETATES,19.74055556,-98.55861111,"19.74055556,-98.55861111"
TEPEAPULCO,19.785,-98.55305556,"19.785,-98.55305556"
ACOXCATLAN,20.97388889,-98.7775,"20.97388889,-98.7775"
SAN FRANCISCO IXMIQUILPAN,20.35224778,-98.25856556,"20.35224778,-98.25856556"
SAN FRANCISCO LA LAGUNA,20.36472222,-98.13055556,"20.36472222,-98.13055556"
ACOYOTLA,21.12527778,-98.77722222,"21.12527778,-98.77722222"
CHILIJAPA,21.01,-98.87027778,"21.01,-98.87027778"
CUATOLOL,21.11972222,-98.82611111,"21.11972222,-98.82611111"
SAN JUAN AHUEHUECO,21.03638889,-98.90722222,"21.03638889,-98.90722222"
SAN BUENAVENTURA,19.82166667,-99.32583333,"19.82166667,-99.32583333"
SANTIAGO TLAUTLA,19.96444444,-99.37222222,"19.96444444,-99.37222222"
SAYULA PUEBLO,20.19833333,-99.39666667,"20.19833333,-99.39666667"
OTLAMALACATLA,20.79567444,-98.54635417,"20.79567444,-98.54635417"
PEMUXCO,20.74511444,-98.56888917,"20.74511444,-98.56888917"
POLINTOTLA,20.76472222,-98.5075,"20.76472222,-98.5075"
TLACOLULA (TIANGUISTENGO),20.81055556,-98.49694444,"20.81055556,-98.49694444"
ZACATIPAN,20.8375,-98.51027778,"20.8375,-98.51027778"
ACAPA (SANTIAGO ACAPA),20.90130806,-98.90052444,"20.90130806,-98.90052444"
BUENAVISTA (TLAHUILTEPA),20.99083333,-98.97416667,"20.99083333,-98.97416667"
COYOCALA,20.9525,-98.89555556,"20.9525,-98.89555556"
XOCHIATIPAN,20.83388889,-98.28416667,"20.83388889,-98.28416667"
JALAMELCO,20.80666667,-98.69,"20.80666667,-98.69"
TEXCACO,20.83944444,-98.615,"20.83944444,-98.615"
TUZANCOAC,20.85666667,-98.55416667,"20.85666667,-98.55416667"
AGUACATITLA (YAHUALICA),20.86138889,-98.42805556,"20.86138889,-98.42805556"
TEXOLOC,20.91722222,-98.25388889,"20.91722222,-98.25388889"
SANTIAGO TEPEYAHUALCO,19.84722222,-98.67027778,"19.84722222,-98.67027778"
DURANGO,20.89555556,-99.23027778,"20.89555556,-99.23027778"
MORELOS (TRANCAS),20.79722222,-99.26805556,"20.79722222,-99.26805556"
VICENTE GUERRERO (EL TABLON),20.61361111,-99.36416667,"20.61361111,-99.36416667"
XAJHA,20.71555556,-99.49277778,"20.71555556,-99.49277778"
XHITA PRIMERO,20.62444444,-99.31944444,"20.62444444,-99.31944444"
XODHE,20.80777778,-99.34611111,"20.80777778,-99.34611111"
SAN NICOLAS AMEALCO,19.32472222,-99.87194444,"19.32472222,-99.87194444"
PALOS AMARILLOS,19.53944444,-99.91666667,"19.53944444,-99.91666667"
RINCON DE GUADALUPE,19.27305556,-99.99638889,"19.27305556,-99.99638889"
SAN JUAN (PRIMERA SECCION),19.24861111,-100.0302778,"19.24861111,-100.0302778"
SAN MIGUEL TENEXTEPEC,19.26361111,-100.03,"19.26361111,-100.03"
PUEBLO NUEVO (AMANALCO),19.29055556,-100.0291667,"19.29055556,-100.0291667"
SAN IGNACIO DE LOYOLA,19.813822,-99.84005,"19.813822,-99.84005"
SANTO DOMINGO SHOMEGE,19.84569359,-99.90453339,"19.84569359,-99.90453339"
SAN LUCAS TEXCALTITLAN,19.29888889,-100.1672222,"19.29888889,-100.1672222"
SANTA MARIA ENDARE,19.72555556,-99.81583333,"19.72555556,-99.81583333"
LA PEÑA (VILLA DE ALLENDE),19.32861111,-100.0402778,"19.32861111,-100.0402778"
TEMIMILCO,19.80916667,-97.09888889,"19.80916667,-97.09888889"
SAN JUAN COAJOMULCO,19.76353306,-99.97876806,"19.76353306,-99.97876806"
LOS REYES (JOCOTITLAN),19.68044306,-99.70222583,"19.68044306,-99.70222583"
TAPAXCO,19.79888889,-100.0461111,"19.79888889,-100.0461111"
SANTA ROSA DE GUADALUPE,19.80025917,-100.0958978,"19.80025917,-100.0958978"
SANTA RITA DE LA CUESTA,19.74833333,-100.0708333,"19.74833333,-100.0708333"
SAN ANTONIO ALBARRAN,19.11722222,-99.93611111,"19.11722222,-99.93611111"
SAN LUIS,19.36142056,-99.93646333,"19.36142056,-99.93646333"
SANTA ISABEL DEL MONTE,19.40805556,-99.96444444,"19.40805556,-99.96444444"
TURCIO,19.31861111,-99.94888889,"19.31861111,-99.94888889"
LOMA DE SAN JOSE,19.53527611,-100.0024978,"19.53527611,-100.0024978"
SAN DIEGO SUCHITEPEC,19.54722222,-100.0205556,"19.54722222,-100.0205556"
LA VENTA,19.69055556,-100.1516667,"19.69055556,-100.1516667"
SAN JOAQUIN LAMINILLAS,19.56027778,-100.1472222,"19.56027778,-100.1472222"
CUTZARO,19.45333333,-101.3355556,"19.45333333,-101.3355556"
AGUILILLA,18.73611111,-102.7875,"18.73611111,-102.7875"
DOS AGUAS,18.80611111,-102.925,"18.80611111,-102.925"
EL LIMONCITO,18.895,-102.7944444,"18.895,-102.7944444"
NARANJO DE CHILA,18.92138889,-102.6208333,"18.92138889,-102.6208333"
MESA DE LOBOS,18.73916667,-102.6608333,"18.73916667,-102.6608333"
LAZARO CARDENAS (LA PURISIMA),19.86972222,-101.0230556,"19.86972222,-101.0230556"
LEON CARDENAS (LA ARDILLA),19.88166667,-101.0730556,"19.88166667,-101.0730556"
AGUA CALIENTE (OJO DE AGUA),20.06694444,-101.7363889,"20.06694444,-101.7363889"
SANTIAGO CONGURIPO,20.18805556,-101.7058333,"20.18805556,-101.7058333"
SANTIAGO ACAHUATO (ACAHUATO),19.14944444,-102.3288889,"19.14944444,-102.3288889"
EL ALCALDE,18.95833333,-102.4586111,"18.95833333,-102.4586111"
LOS HOYOS (LA LOMA),19.03555556,-102.4427778,"19.03555556,-102.4427778"
EL PINO NUEVO,18.96027778,-102.3569444,"18.96027778,-102.3569444"
COIRE,18.39361111,-103.3172222,"18.39361111,-103.3172222"
SAN PEDRO NARANJESTIL,18.29944444,-103.1327778,"18.29944444,-103.1327778"
COLOLA,18.29722222,-103.4108333,"18.29722222,-103.4108333"
LA PLACITA DE MORELOS,18.53138889,-103.5866667,"18.53138889,-103.5866667"
MARUATA,18.27194444,-103.3552778,"18.27194444,-103.3552778"
LA TICLA,18.45472222,-103.555,"18.45472222,-103.555"
LA PLAYA DE GUADALUPE (LA PLAYA),19.005,-101.7513889,"19.005,-101.7513889"
LAS PUENTES (ARIO),19.04083333,-101.6530556,"19.04083333,-101.6530556"
URAPA,19.10416667,-101.6775,"19.10416667,-101.6775"
ZATZIO (TZATZIO),19.22166667,-101.6033333,"19.22166667,-101.6033333"
ESPINOSA,18.47583333,-102.2577778,"18.47583333,-102.2577778"
LA PAREJA,18.55777778,-102.1305556,"18.55777778,-102.1305556"
LAS CAÑAS,18.56583333,-101.9761111,"18.56583333,-101.9761111"
JAUJILLA,18.1475,-102.6425,"18.1475,-102.6425"
BRISEÑAS DE MATAMOROS,20.26861111,-102.5613889,"20.26861111,-102.5613889"
IBARRA,20.22805556,-102.6247222,"20.22805556,-102.6247222"
RAZO DEL ORGANO (VEINTIUNO DE MAYO),19.04083333,-102.5141667,"19.04083333,-102.5141667"
SANTA ANA AMATLAN (SANTA ANA),19.16083333,-102.5391667,"19.16083333,-102.5391667"
LA CARRERITA,18.99611111,-100.8855556,"18.99611111,-100.8855556"
PASO DE NUÑEZ (BUENAVISTA),18.89472222,-100.9466667,"18.89472222,-100.9466667"
RANCHITO,18.69666667,-103.6619444,"18.69666667,-103.6619444"
COLONIA VEINTE DE NOVIEMBRE (EL CAMALOTE),18.76722222,-103.6319444,"18.76722222,-103.6319444"
SALITRILLO,18.88111111,-103.1436111,"18.88111111,-103.1436111"
SAN JOSE DE LA MONTAÑA,18.43277778,-103.135,"18.43277778,-103.135"
TROJES,18.93055556,-103.3366667,"18.93055556,-103.3366667"
COENEO DE LA LIBERTAD,19.82111111,-101.5841667,"19.82111111,-101.5841667"
BELLAS FUENTES,19.82138889,-101.6794444,"19.82138889,-101.6794444"
COMANJA,19.74611111,-101.69,"19.74611111,-101.69"
MATUGEO (SAN MARCOS),19.73333333,-101.6155556,"19.73333333,-101.6155556"
EL CAPULIN (CONTEPEC),19.87666667,-100.1516667,"19.87666667,-100.1516667"
TEMASCALES (EL JACAL),20.05444444,-100.1697222,"20.05444444,-100.1697222"
LOS GALLINEROS,19.68055556,-102.6911111,"19.68055556,-102.6911111"
OCUMICHO,19.79694444,-102.2211111,"19.79694444,-102.2211111"
CHERAN  (BARRIO PARICUTIN),19.68666667,-101.9547222,"19.68666667,-101.9547222"
CHERAN (BARRIO PRIMERO),19.68666667,-101.9547222,"19.68666667,-101.9547222"
TANACO,19.7375,-102.0791667,"19.7375,-102.0791667"
ACACHUEN,19.844284,-102.092941,"19.844284,-102.092941"
CARAPAN DOS,19.86027778,-102.0372222,"19.86027778,-102.0372222"
CARAPAN,19.86027778,-102.0372222,"19.86027778,-102.0372222"
ICHAN,19.85805556,-102.0541667,"19.85805556,-102.0541667"
VILLA VICTORIA,18.7575,-103.3675,"18.7575,-103.3675"
SALITRE DE ESTOPILA,18.51166667,-103.3555556,"18.51166667,-103.3555556"
HIHUITLAN,18.87888889,-103.4013889,"18.87888889,-103.4013889"
AROCUTIN,19.55666667,-101.6958333,"19.55666667,-101.6958333"
ZINCIRO,19.67027778,-101.74,"19.67027778,-101.74"
LOMBARDIA,19.15805556,-102.0511111,"19.15805556,-102.0511111"
CAPIRE DE LOMBARDIA (EL CAPIRI),19.12305556,-102.0175,"19.12305556,-102.0175"
CHARAPENDO,19.26472222,-102.0663889,"19.26472222,-102.0663889"
EL HUACO,19.06722222,-102.0577778,"19.06722222,-102.0577778"
HUITZONTLA,18.63694444,-103.4041667,"18.63694444,-103.4041667"
TEHUANTEPEC,18.68666667,-103.2994444,"18.68666667,-103.2994444"
EL SALTO,19.85305556,-101.3997222,"19.85305556,-101.3997222"
CHANGUITIRO,20.08694444,-102.0530556,"20.08694444,-102.0530556"
COLESIO,20.14611111,-102.3011111,"20.14611111,-102.3011111"
CERRO AZUL,19.43027778,-100.6827778,"19.43027778,-100.6827778"
SAN BARTOLO CUITAREO (CUITAREO),19.65138889,-100.6011111,"19.65138889,-100.6011111"
HUAJUMBARO,19.68194444,-100.7416667,"19.68194444,-100.7416667"
PUCUATO,19.59916667,-100.7066667,"19.59916667,-100.7066667"
SAN MATIAS GRANDE (SAN MATIAS),19.71944444,-100.6052778,"19.71944444,-100.6052778"
SAN PEDRO JACUARO (LAS JOYAS),19.71388889,-100.6447222,"19.71388889,-100.6447222"
EL CHAUZ,18.89111111,-102.0397222,"18.89111111,-102.0397222"
PUEBLO VIEJO (LA HUACANA),18.87416667,-101.7097222,"18.87416667,-101.7097222"
NARANJO DE JORULLO,18.9325,-101.7355556,"18.9325,-101.7355556"
GUADALUPE DE OROPEO,18.81638889,-101.8094444,"18.81638889,-101.8094444"
CAPACHO,19.9625,-101.2283333,"19.9625,-101.2283333"
PUERTA DE JARIPITIRO (LA PUERTA),19.88722222,-101.5541667,"19.88722222,-101.5541667"
CAÑADA DE BUENAVISTA,18.84138889,-101.0733333,"18.84138889,-101.0733333"
SAN MIGUEL MONTECILLOS,18.615,-101.0794444,"18.615,-101.0794444"
EL OCUARO,18.79166667,-100.9213889,"18.79166667,-100.9213889"
SAN JERONIMO (HUETAMO),18.5325,-101.3269444,"18.5325,-101.3269444"
SANTA MARIA (HUETAMO),18.78638889,-101.0744444,"18.78638889,-101.0744444"
LAZARO CARDENAS,19.92305556,-101.7469444,"19.92305556,-101.7469444"
SANTIAGO CONGURIPO (SANTIAGO),18.51083333,-101.1066667,"18.51083333,-101.1066667"
TURITZIO,18.52694444,-100.9463889,"18.52694444,-100.9463889"
TZIRITZICUARO,18.49583333,-100.8594444,"18.49583333,-100.8594444"
BAZTAN DEL COBRE,18.74472222,-101.165,"18.74472222,-101.165"
HUIRAMBA,19.545,-101.4363889,"19.545,-101.4363889"
COLONIA DEL TRIUNFO (LA TEPACUA),19.81805556,-100.9733333,"19.81805556,-100.9733333"
SAN LUCAS PIO,19.79361111,-100.9247222,"19.79361111,-100.9247222"
IRIMBO,19.69916667,-100.4783333,"19.69916667,-100.4783333"
IXTLAN DE LOS HERVORES,20.17,-102.3983333,"20.17,-102.3983333"
LA PLAZA DEL LIMON,20.135,-102.4313889,"20.135,-102.4313889"
LA ESTANZUELA (IXTLAN),20.11833333,-102.3741667,"20.11833333,-102.3741667"
CAMPO HERMOSO,19.84333333,-100.405,"19.84333333,-100.405"
OJO DE RANA,20.04833333,-102.8905556,"20.04833333,-102.8905556"
CHUCUTITAN,18.02333333,-102.4647222,"18.02333333,-102.4647222"
EL REYNO,18.09,-102.2369444,"18.09,-102.2369444"
18 DE MAYO (COLONIA),19.70222222,-101.1855556,"19.70222222,-101.1855556"
ATECUARO,19.5825,-101.1886111,"19.5825,-101.1886111"
CAPULA (MORELIA),19.67361111,-101.3933333,"19.67361111,-101.3933333"
CUTO DE LA ESPERANZA,19.73083333,-101.3402778,"19.73083333,-101.3402778"
SAN NICOLAS OBISPO,19.65138889,-101.315,"19.65138889,-101.315"
SANTIAGO UNDAMEO,19.59472222,-101.2844444,"19.59472222,-101.2844444"
TIRIPETIO,19.54666667,-101.3483333,"19.54666667,-101.3483333"
JURUREMBA,20.01666667,-101.445,"20.01666667,-101.445"
NUEVO CORONDIRO (CORONDIRO),19.05277778,-102.125,"19.05277778,-102.125"
LA MOJONERA,19.70305556,-101.8333333,"19.70305556,-101.8333333"
TURICUARO,19.57083333,-101.9397222,"19.57083333,-101.9397222"
NOCUPETARO DE MORELOS,19.04361111,-101.1625,"19.04361111,-101.1625"
MELCHOR OCAMPO (SAN ANTONIO DE LAS HUERTAS),19.03527778,-101.2575,"19.03527778,-101.2575"
NUEVO SAN JUAN PARANGARICUTIRO,19.41666667,-102.1286111,"19.41666667,-102.1286111"
EL CALVARIO,19.21,-101.8311111,"19.21,-101.8311111"
LA IBERICA (LA GOTERA),19.16472222,-101.9161111,"19.16472222,-101.9161111"
TIPITARO,19.25722222,-101.8516667,"19.25722222,-101.8516667"
CAÑADA DE RAMIREZ,20.29888889,-101.9633333,"20.29888889,-101.9633333"
OCAMPO,19.58305556,-100.3388889,"19.58305556,-100.3388889"
LAGUNA VERDE (OCAMPO),19.62111111,-100.3983333,"19.62111111,-100.3983333"
ROSARIO,19.57611111,-100.2763889,"19.57611111,-100.2763889"
SAN GREGORIO (PAJACUARAN),20.19333333,-102.5483333,"20.19333333,-102.5483333"
TECOMATAN,20.11472222,-102.4961111,"20.11472222,-102.4961111"
CURIMEO,20.02055556,-101.6961111,"20.02055556,-101.6961111"
EL FRESNO DE LA REFORMA,19.95777778,-101.7641667,"19.95777778,-101.7641667"
ARANZA (ARANTZAN),19.66305556,-102.0225,"19.66305556,-102.0225"
PALMA SOLA,20.43972222,-97.55111111,"20.43972222,-97.55111111"
CHIQUIMITIO,19.79472222,-101.2513889,"19.79472222,-101.2513889"
TEKANTO,21.01055556,-89.10555556,"21.01055556,-89.10555556"
CHERAN ATZICUIRIN (CHERANASTICO),19.7,-102.0155556,"19.7,-102.0155556"
NURIO,19.655,-102.1305556,"19.655,-102.1305556"
SANTA MARIA URAPICHO (URAPICHO),19.68138889,-102.1119444,"19.68138889,-102.1119444"
AJUNO,19.5125,-101.7222222,"19.5125,-101.7222222"
CUANAJO,19.485,-101.5072222,"19.485,-101.5072222"
JANITZIO (ISLA JANITZIO),19.57361111,-101.6519444,"19.57361111,-101.6519444"
PRIMO TAPIA (SANTA ANA CHAPITIRO),19.52611111,-101.6525,"19.52611111,-101.6525"
ZURUMUTARO (TZURUMUTARO),19.5487487,-101.5823921,"19.5487487,-101.5823921"
GUANDARO,20.18888889,-101.8747222,"20.18888889,-101.8747222"
LA LUZ (PENJAMILLO),20.13555556,-101.8952778,"20.13555556,-101.8952778"
PATAMBARILLO,20.13305556,-101.8552778,"20.13305556,-101.8552778"
ZIQUITARO,20.06222222,-101.8888889,"20.06222222,-101.8888889"
